Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
265,3732466909,0,61,0,12283,111,242,5,45335,853,242,
266,3732466964,0,86,1,12369,112,243,4,45578,857,243,
267,3732467019,0,38,0,12407,112,243,4,45821,861,243,
268,3732467074,0,36,0,12443,112,243,4,46064,865,243,
269,3732467129,0,90,0,12533,112,243,4,46307,869,243,
270,3732467185,0,65,0,12598,112,244,5,46551,874,244,
271,3732467240,0,38,0,12636,112,244,4,46795,878,244,
272,3732467295,0,55,0,12691,112,244,3,47039,881,244,
273,3732467350,0,101,0,12792,112,245,4,47284,885,245,
274,3732467405,0,33,0,12825,112,245,5,47529,890,245,
275,3732467460,0,39,1,12864,113,245,3,47774,893,245,
276,3732467516,0,62,0,12926,113,245,4,48019,897,245,
277,3732467571,0,75,0,13001,113,245,5,48264,902,245,
278,3732467626,0,44,0,13045,113,245,3,48509,905,245,
279,3732467682,0,42,0,13087,113,245,5,48754,910,245,
280,3732467739,0,112,2,13199,115,245,6,48999,916,245,
281,3732467794,0,33,0,13232,115,245,5,49244,921,245,
282,3732467850,0,36,0,13268,115,245,3,49489,924,245,
283,3732467905,0,49,1,13317,116,245,5,49734,929,245,
284,3732467961,0,91,0,13408,116,245,3,49979,932,245,
285,3732468016,0,39,0,13447,116,245,3,50224,935,245,
286,3732468071,0,37,0,13484,116,245,5,50469,940,245,
287,3732468125,0,82,1,13566,117,247,3,50716,943,247,
288,3732468181,0,62,1,13628,118,247,4,50963,947,247,
289,3732468237,0,41,0,13669,118,247,5,51210,952,247,
290,3732468292,0,59,0,13728,118,246,5,51456,957,246,
291,3732468347,0,104,0,13832,118,247,5,51703,962,247,
292,3732468402,0,29,0,13861,118,247,4,51950,966,247,
293,3732468457,0,39,0,13900,118,246,4,52196,970,246,
294,3732468512,0,55,0,13955,118,246,5,52442,975,246,
295,3732468567,0,87,0,14042,118,246,4,52688,979,246,
296,3732468622,0,39,0,14081,118,246,4,52934,983,246,
297,3732468677,0,36,0,14117,118,247,3,53181,986,247,
298,3732468732,0,113,0,14230,118,246,5,53427,991,246,
299,3732468788,0,56,0,14286,118,246,4,53673,995,246,
300,3732468842,0,34,0,14320,118,246,4,53919,999,246,
301,3732468897,0,54,0,14374,118,246,4,54165,1003,246,
302,3732468952,0,102,0,14476,118,245,4,54410,1007,245,
303,3732469006,0,34,1,14510,119,245,4,54655,1011,245,
304,3732469061,0,39,0,14549,119,245,5,54900,1016,245,
305,3732469116,0,64,1,14613,120,245,5,55145,1021,245,
306,3732469172,0,75,0,14688,120,245,5,55390,1026,245,
307,3732469228,0,41,1,14729,121,245,5,55635,1031,245,
308,3732469282,0,46,1,14775,122,244,4,55879,1035,244,
309,3732469338,0,106,0,14881,122,244,6,56123,1041,244,
310,3732469393,0,39,0,14920,122,244,5,56367,1046,244,
311,3732469449,0,38,0,14958,122,244,4,56611,1050,244,
312,3732469505,0,53,0,15011,122,244,5,56855,1055,244,
313,3732469561,0,98,1,15109,123,245,6,57100,1061,245,
314,3732469616,0,35,1,15144,124,245,5,57345,1066,245,
315,3732469671,0,38,0,15182,124,244,4,57589,1070,244,
316,3732469727,0,84,3,15266,127,244,4,57833,1074,244,
317,3732469782,0,66,1,15332,128,243,4,58076,1078,243,
318,3732469839,0,37,0,15369,128,242,6,58318,1084,242,
319,3732469895,0,51,2,15420,130,243,5,58561,1089,243,
320,3732469951,0,108,1,15528,131,243,4,58804,1093,243,
321,3732470006,0,31,0,15559,131,243,4,59047,1097,243,
