Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
185,3731845788,3,92,0,7837,34,247,5,30849,569,247,
186,3731845842,3,56,0,7893,34,247,4,31096,573,247,
187,3731845897,3,63,1,7956,35,247,3,31343,576,247,
188,3731845953,3,26,1,7982,36,247,5,31590,581,247,
189,3731846008,3,93,0,8075,36,248,5,31838,586,248,
190,3731846064,3,76,0,8151,36,248,5,32086,591,248,
191,3731846118,3,30,0,8181,36,249,4,32335,595,249,
192,3731846173,3,61,0,8242,36,249,5,32584,600,249,
193,3731846228,3,61,1,8303,37,249,4,32833,604,249,
194,3731846283,3,83,0,8386,37,249,4,33082,608,249,
195,3731846338,3,23,0,8409,37,249,5,33331,613,249,
196,3731846394,3,96,0,8505,37,249,4,33580,617,249,
197,3731846449,3,65,0,8570,37,249,4,33829,621,249,
198,3731846504,3,51,0,8621,37,249,4,34078,625,249,
199,3731846559,3,38,0,8659,37,249,4,34327,629,249,
200,3731846615,3,86,1,8745,38,249,4,34576,633,249,
201,3731846670,3,89,0,8834,38,249,5,34825,638,249,
202,3731846725,3,21,0,8855,38,249,4,35074,642,249,
203,3731846780,3,79,0,8934,38,249,4,35323,646,249,
204,3731846835,3,56,0,8990,38,249,4,35572,650,249,
205,3731846891,3,73,0,9063,38,249,5,35821,655,249,
206,3731846946,3,26,0,9089,38,249,4,36070,659,249,
207,3731847001,3,94,0,9183,38,249,3,36319,662,249,
208,3731847058,3,66,0,9249,38,249,4,36568,666,249,
209,3731847115,3,47,0,9296,38,248,4,36816,670,248,
210,3731847170,3,49,1,9345,39,248,4,37064,674,248,
211,3731847226,3,75,1,9420,40,248,4,37312,678,248,
212,3731847281,3,75,0,9495,40,247,5,37559,683,247,
213,3731847337,3,23,0,9518,40,247,5,37806,688,247,
214,3731847392,3,98,0,9616,40,248,5,38054,693,248,
215,3731847446,3,61,0,9677,40,248,4,38302,697,248,
216,3731847504,3,47,1,9724,41,248,5,38550,702,248,
217,3731847560,3,36,0,9760,41,248,5,38798,707,248,
218,3731847615,3,85,0,9845,41,248,5,39046,712,248,
219,3731847670,3,84,0,9929,41,248,5,39294,717,248,
220,3731847724,3,24,0,9953,41,248,4,39542,721,248,
221,3731847779,3,76,0,10029,41,248,4,39790,725,248,
222,3731847833,3,54,0,10083,41,248,4,40038,729,248,
223,3731847889,3,68,0,10151,41,248,5,40286,734,248,
224,3731847944,3,26,0,10177,41,248,3,40534,737,248,
225,3731847999,3,87,1,10264,42,248,5,40782,742,248,
226,3731848054,3,61,1,10325,43,248,5,41030,747,248,
227,3731848110,3,52,0,10377,43,247,5,41277,752,247,
228,3731848167,3,42,1,10419,44,247,7,41524,759,247,
229,3731848222,3,85,0,10504,44,247,4,41771,763,247,
230,3731848277,3,87,1,10591,45,247,5,42018,768,247,
231,3731848334,3,21,0,10612,45,247,4,42265,772,247,
232,3731848390,3,98,0,10710,45,246,4,42511,776,246,
233,3731848445,3,63,0,10773,45,246,4,42757,780,246,
234,3731848500,3,56,0,10829,45,246,4,43003,784,246,
235,3731848555,3,31,0,10860,45,246,4,43249,788,246,
236,3731848610,3,90,0,10950,45,246,5,43495,793,246,
237,3731848665,3,75,0,11025,45,246,4,43741,797,246,
238,3731848720,3,23,0,11048,45,246,5,43987,802,246,
239,3731848775,3,62,0,11110,45,246,5,44233,807,246,
240,3731848831,3,64,0,11174,45,245,3,44478,810,245,
241,3731848886,3,69,2,11243,47,245,3,44723,813,245,
242,3731848941,3,25,0,11268,47,246,5,44969,818,246,
243,3731848996,3,97,0,11365,47,246,5,45215,823,246,
244,3731849051,3,57,0,11422,47,246,4,45461,827,246,
245,3731849107,3,53,0,11475,47,246,4,45707,831,246,
246,3731849162,3,39,0,11514,47,246,5,45953,836,246,
247,3731849217,3,80,0,11594,47,247,4,46200,840,247,
248,3731849272,3,88,0,11682,47,247,5,46447,845,247,
249,3731849327,3,19,0,11701,47,247,3,46694,848,247,
250,3731849381,3,80,1,11781,48,247,4,46941,852,247,
251,3731849437,3,60,1,11841,49,248,4,47189,856,248,
252,3731849492,3,69,3,11910,52,249,4,47438,860,249,
253,3731849547,3,28,2,11938,54,249,4,47687,864,249,
254,3731849602,3,93,0,12031,54,249,4,47936,868,249,
255,3731849656,3,69,0,12100,54,250,4,48186,872,250,
256,3731849712,3,43,0,12143,54,250,5,48436,877,250,
257,3731849768,3,41,0,12184,54,250,6,48686,883,250,
258,3731849824,3,79,0,12263,54,250,4,48936,887,250,
259,3731849879,3,86,1,12349,55,250,4,49186,891,250,
260,3731849934,3,18,0,12367,55,250,5,49436,896,250,
261,3731849990,3,95,0,12462,55,249,5,49685,901,249,
262,3731850045,3,62,2,12524,57,249,5,49934,906,249,
263,3731850100,3,51,0,12575,57,251,5,50185,911,251,
264,3731850155,3,30,0,12605,57,251,5,50436,916,251,
265,3731850210,3,92,0,12697,57,251,4,50687,920,251,
266,3731850267,3,78,0,12775,57,251,4,50938,924,251,
267,3731850325,3,22,0,12797,57,250,7,51188,931,250,
268,3731850380,3,80,0,12877,57,250,5,51438,936,250,
269,3731850435,3,57,0,12934,57,250,3,51688,939,250,
270,3731850490,3,64,0,12998,57,250,5,51938,944,250,
271,3731850546,3,26,0,13024,57,251,4,52189,948,251,
272,3731850601,3,94,2,13118,59,252,5,52441,953,252,
273,3731850656,3,63,0,13181,59,253,3,52694,956,253,
274,3731850711,3,47,0,13228,59,253,4,52947,960,253,
275,3731850767,3,42,0,13270,59,253,6,53200,966,253,
276,3731850822,3,78,0,13348,59,253,4,53453,970,253,
277,3731850879,3,87,0,13435,59,253,4,53706,974,253,
278,3731850936,3,20,0,13455,59,253,4,53959,978,253,
279,3731850993,3,98,1,13553,60,253,5,54212,983,253,
280,3731851049,3,64,0,13617,60,253,4,54465,987,253,
281,3731851103,3,55,0,13672,60,254,4,54719,991,254,
282,3731851159,3,37,1,13709,61,254,5,54973,996,254,
